metric,company_name,year,value,source
"2020WoB+Women on Board","The Coca Cola Company","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Eli Lilly & Co","2015","29","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Merck & Co","2015","17","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Asustek Computer Inc.","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"Green Electronics Council+EPEAT Participant","Eastman Kodak","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","Eastman Kodak","2015","0","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","LG Electronics","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"Green Electronics Council+EPEAT Participant","TPV Technology","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","Amdocs","2015","0","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Chevron Corporation","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Dow Chemical","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Exelon Corporation","2015","13","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","IBM (International Business Machines Corporation)","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Jabil Circuit","2015","11","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","L Brands","2015","18","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","McCormick & Co","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Medtronic","2015","36","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Monsanto Company","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Newmont Mining","2015","33","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Nordstrom","2015","36","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","NRG Energy","2015","8","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Qualcomm","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","State Street","2015","17","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Toshiba Corporation","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","the walt disney company","2015","30","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Western Union","2015","27","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Yahoo","2015","33","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Analog Devices","2015","9","http://www.2020wob.com/company-directory"
"Green Electronics Council+EPEAT Participant","Apple Inc.","2015","true","http://ww2.epeat.net/CompanyList.aspx"
"2020WoB+Women on Board","Apple Inc.","2015","25","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Citrix Systems","2015","10","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Gilead Sciences","2015","20","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Pfizer","2015","31","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Exxon Mobil","2015","17","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Wells Fargo","2015","36","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Johnson & Johnson","2015","23","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","Jones Lang LaSalle Incorporated","2015","30","http://www.2020wob.com/company-directory"
"2020WoB+Women on Board","US Bancorp","2015","20","http://www.2020wob.com/company-directory"
