id1,name1,id2,name2,left_id,right_id,url1,,Comments
5329537,MMC Norilsk Nickel+Wikipedia,2786771,Norilsk Nickel+Wikipedia,4817702,3560,https://wikirate.org/~5329537,https://wikirate.org/~2786771,Column B extra data (can be deleted) - leftover from a name change
5469114,Business & Human Rights Resource Centre+Modern Slavery statement+AEGON+2019+values,5466450,Business & Human Rights Resource Centre+Modern Slavery Statement+AEGON+2018+values,5469112,43591,https://wikirate.org/~5469114,https://wikirate.org/~5466450,"Id1 shows a value for 2019 that was not answered. It seems the answer was corrected to be a 2018 year. Currenty, 2019 is not researched for that company and metric. "
5469118,Business & Human Rights Resource Centre+Modern Slavery statement+AEGON+2019+Source,5466452,Business & Human Rights Resource Centre+Modern Slavery Statement+AEGON+2018+Source,5469112,629,https://wikirate.org/~5469118,https://wikirate.org/~5466452,Right ID redirects to Sources Page 
5477813,Business_Human_Rights_Resource_Centre+Modern_Slavery_Statement+AEGON+2018+checked_by,5477801,Business Human Rights Resource Centre+Modern Slavery statement+AEGON+2019+checked by,5469112,846790,https://wikirate.org/~5477813,https://wikirate.org/~5477801,No 2019 value exists for this company/metric combo 
5485548,Business & Human Rights Resource Centre+Modern Slavery Statement+AEGON+2018+Discussion,5469119,Business & Human Rights Resource Centre+Modern Slavery statement+AEGON+2019+Discussion,5469112,130,https://wikirate.org/~5485548,https://wikirate.org/~5469119,
5662137,Compiling the Public Picture: The Top 100 Greenhouse Gas Emitters+Status,5662130,The Top 100 Greenhouse Gas Emitters+Status,5662128,2814,https://wikirate.org/~5662137,https://wikirate.org/~5662130,"Column B is extra, duplicate data. The old named project (column B) seems to be holding onto topics, etc. that exist in the renamed version of the project"
5662138,Compiling the Public Picture: The Top 100 Greenhouse Gas Emitters+Organizer,5662131,The Top 100 Greenhouse Gas Emitters+Organizer,5662128,40288,https://wikirate.org/~5662138,https://wikirate.org/~5662131,"Column B is extra, duplicate data. The old named project (column B) seems to be holding onto topics, etc. that exist in the renamed version of the project"
5662139,Compiling the Public Picture: The Top 100 Greenhouse Gas Emitters+Topic,5662132,The Top 100 Greenhouse Gas Emitters+Topic,5662128,1010,https://wikirate.org/~5662139,https://wikirate.org/~5662132,"Column B is extra, duplicate data. The old named project (column B) seems to be holding onto topics, etc. that exist in the renamed version of the project"
5662140,Compiling the Public Picture: The Top 100 Greenhouse Gas Emitters+description,5662133,The Top 100 Greenhouse Gas Emitters+description,5662128,146,https://wikirate.org/~5662140,https://wikirate.org/~5662133,"Column B is extra, duplicate data. The old named project (column B) seems to be holding onto topics, etc. that exist in the renamed version of the project"
5662141,Compiling the Public Picture: The Top 100 Greenhouse Gas Emitters+Year,5662134,The Top 100 Greenhouse Gas Emitters+Year,5662128,2011,https://wikirate.org/~5662141,https://wikirate.org/~5662134,"Column B is extra, duplicate data. The old named project (column B) seems to be holding onto topics, etc. that exist in the renamed version of the project"
5662142,Compiling the Public Picture: The Top 100 Greenhouse Gas Emitters+Metric,5662135,The Top 100 Greenhouse Gas Emitters+Metric,5662128,43576,https://wikirate.org/~5662142,https://wikirate.org/~5662135,"Column B is extra, duplicate data. The old named project (column B) seems to be holding onto topics, etc. that exist in the renamed version of the project"
5662143,Compiling the Public Picture: The Top 100 Greenhouse Gas Emitters+Company,5662136,The Top 100 Greenhouse Gas Emitters+Company,5662128,651,https://wikirate.org/~5662143,https://wikirate.org/~5662136,"Column B is extra, duplicate data. The old named project (column B) seems to be holding onto topics, etc. that exist in the renamed version of the project"
5672733,M&G Investments+Wikipedia,5657948,M&G plc+Wikipedia,3763442,3560,https://wikirate.org/~5672733,https://wikirate.org/~5657948,"M&G Investments company name changed to M&G plc. It's hard to say whether data in Column B is deletable in this case because M&G plc still has the HQ, Image and Wikipedia links, and they should stay https://wikirate.org/M_G_plc"
5672734,M&G plc+Headquarters,5672731,M&G Investments+Headquarters,3763442,2917776,https://wikirate.org/~5672734,https://wikirate.org/~5672731,"M&G Investments company name changed to M&G plc. It's hard to say whether data in Column B is deletable in this case because M&G plc still has the HQ, Image and Wikipedia links, and they should stay https://wikirate.org/M_G_plc"
5672735,M&G plc+Image,5672732,M&G Investments+Image,3763442,19,https://wikirate.org/~5672735,https://wikirate.org/~5672732,"M&G Investments company name changed to M&G plc. It's hard to say whether data in Column B is deletable in this case because M&G plc still has the HQ, Image and Wikipedia links, and they should stay https://wikirate.org/M_G_plc"
5674218,MC Mining Limited+Headquarters,4516247,Coal of Africa+Headquarters,2318981,2917776,https://wikirate.org/~5674218,https://wikirate.org/~4516247,Column D extra data (can be deleted) - leftover from a name change (from Coal of Africa to MC Mining Limited)
5674219,MC Mining Limited+Image,2319883,Coal of Africa+Image,2318981,19,https://wikirate.org/~5674219,https://wikirate.org/~2319883,Column D extra data (can be deleted) - leftover from a name change (from Coal of Africa to MC Mining Limited)
5675180,"Global Reporting Initiative+Direct Economic Value Generated, GRI 201-1 (formerly G4-EC1-a)+MC Mining Limited",3379779,"Global Reporting Initiative+Direct Economic Value Generated, GRI 201-1 (formerly G4-EC1-a)+Coal of Africa",1381637,2318981,https://wikirate.org/~5675180,https://wikirate.org/~3379779,Column D extra data - leftover from a name change (from Coal of Africa to MC Mining Limited)
5675304,Veon (Jazz)+Headquarters,5675301,Veon+Headquarters,5675300,2917776,https://wikirate.org/~5675304,https://wikirate.org/~5675301,"Column B extra data (can be deleted), leftover from name change"
5675305,Veon (Jazz)+Wikipedia,5675303,Veon+Wikipedia,5675300,3560,https://wikirate.org/~5675305,https://wikirate.org/~5675303,"Column B extra data (can be deleted), leftover from name change"
5684408,Global Reporting Initiative+Direct greenhouse gas (GHG) emissions (Scope 1) (G4-EN15-a)+MC Mining Limited,2452773,Global_Reporting_Initiative+Direct_greenhouse_gas_GHG_emissions_Scope_1_G4_EN15_a+Coal_of_Africa,826615,2318981,https://wikirate.org/~5684408,https://wikirate.org/~2452773,
5684414,Commons+Greenhouse Gas Emissions Scope 1+MC Mining Limited,3431287,Commons+Greenhouse Gas Emissions Scope 1+Coal of Africa,3430748,2318981,https://wikirate.org/~5684414,https://wikirate.org/~3431287,
5684415,WikiRate Calculated Metric Design Group+Progress Scope 1 Emissions+MC Mining Limited,3379532,WikiRate Calculated Metric Design Group+Progress Scope 1 Emissions+Coal of Africa,3150401,2318981,https://wikirate.org/~5684415,https://wikirate.org/~3379532,
5684437,Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 2) (G4-EN16-a)+MC Mining Limited,2452784,Global_Reporting_Initiative+Indirect_greenhouse_gas_GHG_emissions_Scope_2_G4_EN16_a+Coal_of_Africa,826629,2318981,https://wikirate.org/~5684437,https://wikirate.org/~2452784,
5684443,Commons+Greenhouse Gas Emissions Scope 2+MC Mining Limited,3432133,Commons+Greenhouse Gas Emissions Scope 2+Coal of Africa,3431550,2318981,https://wikirate.org/~5684443,https://wikirate.org/~3432133,
5684444,Commons+Greenhouse Gas Emissions Scope 1 and 2 combined+MC Mining Limited,3432891,Commons+Greenhouse Gas Emissions Scope 1 and 2 combined+Coal of Africa,3432335,2318981,https://wikirate.org/~5684444,https://wikirate.org/~3432891,
5684445,Aileen Robinson+Yearly Change Scope 1 and 2 Emissions+MC Mining Limited,5403026,Aileen Robinson+Yearly Change Scope 1 and 2 Emissions+Coal of Africa,5402509,2318981,https://wikirate.org/~5684445,https://wikirate.org/~5403026,
5684447,Richard Mills+Combined Scope 1 and 2 Greenhouse Gas emissions+MC Mining Limited,2452787,Richard Mills+Combined Scope 1 and 2 Greenhouse Gas emissions+Coal of Africa,977868,2318981,https://wikirate.org/~5684447,https://wikirate.org/~2452787,
5684448,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 3), GRI 305-3 (formerly G4-EN17-a)+MC Mining Limited",3379680,"Global Reporting Initiative+Indirect greenhouse gas (GHG) emissions (Scope 3), GRI 305-3 (formerly G4-EN17-a)+Coal of Africa",849642,2318981,https://wikirate.org/~5684448,https://wikirate.org/~3379680,
5684454,"Commons+Combined Scope 1, 2 and 3 Greenhouse Gas Emissions (GHG)+MC Mining Limited",5307133,"Commons+Combined Scope 1, 2 and 3 Greenhouse Gas Emissions (GHG)+Coal of Africa",5306839,2318981,https://wikirate.org/~5684454,https://wikirate.org/~5307133,
5684455,"Global Reporting Initiative+Nitrogen oxide (NOX) emissions, GRI 305-7-a (formerly G4-EN21-a)+MC Mining Limited",2452834,"Global Reporting Initiative+Nitrogen oxide (NOX) emissions, GRI 305-7-a (formerly G4-EN21-a)+Coal_of_Africa",814954,2318981,https://wikirate.org/~5684455,https://wikirate.org/~2452834,
5684461,"Global Reporting Initiative+Sulfur Oxide (SOx) emissions, GRI 305-7-a (formerly G4-EN21-a)+MC Mining Limited",2452811,"Global Reporting Initiative+Sulfur Oxide (SOx) emissions, GRI 305-7-a (formerly G4-EN21-a)+Coal_of_Africa",836651,2318981,https://wikirate.org/~5684461,https://wikirate.org/~2452811,
5684467,"Global Reporting Initiative+Particulate Matter (PM) emissions, GRI 305-7-a (formerly G4-EN21-a)+MC Mining Limited",2452854,"Global Reporting Initiative+Particulate Matter (PM) emissions, GRI 305-7-a (formerly G4-EN21-a)+Coal_of_Africa",836794,2318981,https://wikirate.org/~5684467,https://wikirate.org/~2452854,
5684489,"Global Reporting Initiative+Volatile Organic Compounds (VOC) emissions, GRI 305-7-a (formerly G4-EN21-a)+MC Mining Limited",2452800,"Global Reporting Initiative+Volatile Organic Compounds (VOC) emissions, GRI 305-7-a (formerly G4-EN21-a)+Coal_of_Africa",813970,2318981,https://wikirate.org/~5684489,https://wikirate.org/~2452800,
5684507,"Global Reporting Initiative+Persistent organic pollutants (POP), GRI 305-7-a (formerly G4-EN21-a)+MC Mining Limited",2452822,"Global Reporting Initiative+Persistent organic pollutants (POP), GRI 305-7-a (formerly G4-EN21-a)+Coal_of_Africa",836686,2318981,https://wikirate.org/~5684507,https://wikirate.org/~2452822,
5684523,"Global Reporting Initiative+Hazardous Air Pollutant (HAP) emissions, GRI 305-7-a (formerly G4-EN21-a)+MC Mining Limited",2452840,"Global Reporting Initiative+Hazardous Air Pollutant (HAP) emissions, GRI 305-7-a (formerly G4-EN21-a)+Coal_of_Africa",836736,2318981,https://wikirate.org/~5684523,https://wikirate.org/~2452840,
5686908,"Global Reporting Initiative+Total Waste Generated, GRI 306-2 (formerly G4-EN23-a)+MC Mining Limited",2452860,Global_Reporting_Initiative+Total_Waste_Generated_G4_EN23_a+Coal_of_Africa,848767,2318981,https://wikirate.org/~5686908,https://wikirate.org/~2452860,
5709322,Global Reporting Initiative+Non-hazardous waste (G4-EN23-a)+MC Mining Limited,2452866,Global_Reporting_Initiative+Non_hazardous_waste_G4_EN23_a+Coal_of_Africa,836262,2318981,https://wikirate.org/~5709322,https://wikirate.org/~2452866,
5709355,Global Reporting Initiative+Non-Hazardous Waste Recycled (G4-EN23-a)+MC Mining Limited,2452891,Global_Reporting_Initiative+Non_Hazardous_Waste_Recycled_G4_EN23_a+Coal_of_Africa,837199,2318981,https://wikirate.org/~5709355,https://wikirate.org/~2452891,
5709362,WikiRate_SDG_Metric_design+Percentage non-hazardous waste recycled+MC Mining Limited,3087475,WikiRate_SDG_Metric_design+Percentage non-hazardous waste recycled+Coal of Africa,3087109,2318981,https://wikirate.org/~5709362,https://wikirate.org/~3087475,
5709709,Global Reporting Initiative+Hazardous Waste Created (G4-EN23-a)+MC Mining Limited,2452878,Global_Reporting_Initiative+Hazardous_Waste_Created_G4_EN23_a+Coal_of_Africa,836246,2318981,https://wikirate.org/~5709709,https://wikirate.org/~2452878,
5709722,"Global Reporting Initiative+Hazardous Waste Recycled, GRI 306-2-a (formerly G4-EN23-a)+MC Mining Limited",2452897,Global_Reporting_Initiative+Hazardous_waste_recycled_G4_EN23_a+Coal_of_Africa,836274,2318981,https://wikirate.org/~5709722,https://wikirate.org/~2452897,
5709731,WikiRate_SDG_Metric_design+Percentage hazardous waste recycled+MC Mining Limited,3086365,WikiRate_SDG_Metric_design+Percentage hazardous waste recycled+Coal of Africa,3085559,2318981,https://wikirate.org/~5709731,https://wikirate.org/~3086365,
5709800,Global Reporting Initiative+Total Waste Recycled (G4-EN23-a)+MC Mining Limited,2452885,Global_Reporting_Initiative+Total_Waste_Recycled_G4_EN23_a+Coal_of_Africa,885125,2318981,https://wikirate.org/~5709800,https://wikirate.org/~2452885,
5709807,WikiRate_SDG_Metric_design+Percentage of waste recycled+MC Mining Limited,2940335,WikiRate_SDG_Metric_design+Percentage of waste recycled+Coal of Africa,2939479,2318981,https://wikirate.org/~5709807,https://wikirate.org/~2940335,
5709899,Global Reporting Initiative+Total Waste to Landfill (G4-EN23-a)+MC Mining Limited,2452903,Global_Reporting_Initiative+Total_Waste_to_Landfill_G4_EN23_a+Coal_of_Africa,848876,2318981,https://wikirate.org/~5709899,https://wikirate.org/~2452903,
5709976,"Global Reporting Initiative+Non-compliance with environmental laws and regulations by fines, GRI 307-1 (G4-EN29-a)+MC Mining Limited",2452915,"Global Reporting Initiative+Non-compliance with environmental laws and regulations by fines, GRI 307-1 (G4-EN29-a)+Coal_of_Africa",801383,2318981,https://wikirate.org/~5709976,https://wikirate.org/~2452915,
5709983,"Global Reporting Initiative+Non-compliance with environmental laws and regulations by fines, GRI 307-1 (G4-EN29-a)+Laureen van Breen+MC Mining Limited",4578919,"Global Reporting Initiative+Non-compliance with environmental laws and regulations by fines, GRI 307-1 (G4-EN29-a)+Laureen van Breen+Coal of Africa",4578309,2318981,https://wikirate.org/~5709983,https://wikirate.org/~4578919,
5710008,Global Reporting Initiative+Environmental non-monetary sanctions (G4-EN29-a)+MC Mining Limited,2452933,Global_Reporting_Initiative+Environmental_non_monetary_sanctions_G4_EN29_a+Coal_of_Africa,835992,2318981,https://wikirate.org/~5710008,https://wikirate.org/~2452933,
5710015,Global Reporting Initiative+Environmental non-monetary sanctions (G4-EN29-a)+Laureen van Breen+MC Mining Limited,4579642,Global Reporting Initiative+Environmental non-monetary sanctions (G4-EN29-a)+Laureen van Breen+Coal of Africa,4579145,2318981,https://wikirate.org/~5710015,https://wikirate.org/~4579642,
5710103,Global Reporting Initiative+Environmental Protection Expenditures (G4-EN31-a)+MC Mining Limited,2452979,Global_Reporting_Initiative+Environmental_Protection_Expenditures_G4_EN31_a+Coal_of_Africa,1522301,2318981,https://wikirate.org/~5710103,https://wikirate.org/~2452979,
5710280,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)+MC Mining Limited",2507038,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)+Coal of Africa",846580,2318981,https://wikirate.org/~5710280,https://wikirate.org/~2507038,
5710287,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)+Laureen van Breen+MC Mining Limited",4572975,"Global Reporting Initiative+Total energy consumption, GRI 302-1-e (formerly G4-EN3-e)+Laureen van Breen+Coal of Africa",4572894,2318981,https://wikirate.org/~5710287,https://wikirate.org/~4572975,
5710288,Commons+Energy Consumption+MC Mining Limited,3415591,Commons+Energy Consumption+Coal of Africa,3415560,2318981,https://wikirate.org/~5710288,https://wikirate.org/~3415591,
5713925,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)+MC Mining Limited",2453217,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)+Coal_of_Africa",836952,2318981,https://wikirate.org/~5713925,https://wikirate.org/~2453217,
5713934,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)+Laureen van Breen+MC Mining Limited",4574328,"Global Reporting Initiative+Fuel consumption from non-renewable sources, GRI 302-1-a (formerly G4-EN3-a)+Laureen van Breen+Coal of Africa",4574283,2318981,https://wikirate.org/~5713934,https://wikirate.org/~4574328,
5714786,"Global Reporting Initiative+Fuel consumption from renewable sources, GRI 302-1-b (formerly G4-EN3-b)+MC Mining Limited",2453222,"Global Reporting Initiative+Fuel consumption from renewable sources, GRI 302-1-b (formerly G4-EN3-b)+Coal_of_Africa",836964,2318981,https://wikirate.org/~5714786,https://wikirate.org/~2453222,
5714793,"Global Reporting Initiative+Fuel consumption from renewable sources, GRI 302-1-b (formerly G4-EN3-b)+Laureen van Breen+MC Mining Limited",4574975,"Global Reporting Initiative+Fuel consumption from renewable sources, GRI 302-1-b (formerly G4-EN3-b)+Laureen van Breen+Coal of Africa",4574925,2318981,https://wikirate.org/~5714793,https://wikirate.org/~4574975,
5714794,theresah+reported renewable breakdown+MC Mining Limited,5664973,theresah+reported renewable breakdown+Coal of Africa,5664658,2318981,https://wikirate.org/~5714794,https://wikirate.org/~5664973,
5714795,Commons+Renewable Fuel Consumption (%)+MC Mining Limited,5663521,Commons+Renewable Fuel Consumption (%)+Coal of Africa,5663508,2318981,https://wikirate.org/~5714795,https://wikirate.org/~5663521,
5714796,Richard Mills+Renewable Energy (%)+MC Mining Limited,2453225,Richard Mills+Renewable Energy (%)+Coal of Africa,924435,2318981,https://wikirate.org/~5714796,https://wikirate.org/~2453225,
5714797,WikiRate SDG Metric design+Percentage renewable fuel used+MC Mining Limited,2942061,WikiRate SDG Metric design+Percentage renewable fuel used+Coal of Africa,2940451,2318981,https://wikirate.org/~5714797,https://wikirate.org/~2942061,
5714798,Measuring Fitness+energy is from renewable sources+MC Mining Limited,2537918,Measuring Fitness+energy is from renewable sources+Coal of Africa,2537807,2318981,https://wikirate.org/~5714798,https://wikirate.org/~2537918,
5714799,University of Sydney SDG Research Group 2019+Emissions and Energy Disclosure+MC Mining Limited,5350259,University of Sydney SDG Research Group 2019+Emissions and Energy Disclosure+Coal of Africa,5349988,2318981,https://wikirate.org/~5714799,https://wikirate.org/~5350259,
5714800,University of Sydney SDG Research Group 2019+Emissions and Energy Disclosure Rate+MC Mining Limited,5394562,University of Sydney SDG Research Group 2019+Emissions and Energy Disclosure Rate+Coal of Africa,5394261,2318981,https://wikirate.org/~5714800,https://wikirate.org/~5394562,
5714896,"Global Reporting Initiative+Total water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+MC Mining Limited",2453232,"Global Reporting Initiative+Total water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Coal_of_Africa",801164,2318981,https://wikirate.org/~5714896,https://wikirate.org/~2453232,
5714903,"Global Reporting Initiative+Total water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+MC Mining Limited",4575943,"Global Reporting Initiative+Total water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+Coal of Africa",4575897,2318981,https://wikirate.org/~5714903,https://wikirate.org/~4575943,
5714904,Commons+Water Use+MC Mining Limited,3414444,Commons+Water Use+Coal of Africa,3414422,2318981,https://wikirate.org/~5714904,https://wikirate.org/~3414444,
5714906,WikiRate SDG Metric design+Common Environmental Metrics Reported+MC Mining Limited,2934424,WikiRate SDG Metric design+Common Environmental Metrics Reported+Coal of Africa,2933781,2318981,https://wikirate.org/~5714906,https://wikirate.org/~2934424,
5718692,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+MC Mining Limited",2453244,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Coal_of_Africa",801183,2318981,https://wikirate.org/~5718692,https://wikirate.org/~2453244,
5718699,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+MC Mining Limited",4576602,"Global Reporting Initiative+Third-party water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+Coal of Africa",4576573,2318981,https://wikirate.org/~5718699,https://wikirate.org/~4576602,
5719158,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)+MC Mining Limited",2453250,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Coal_of_Africa",801561,2318981,https://wikirate.org/~5719158,https://wikirate.org/~2453250,
5719165,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+MC Mining Limited",4577306,"Global Reporting Initiative+Groundwater withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+Coal of Africa",4577062,2318981,https://wikirate.org/~5719165,https://wikirate.org/~4577306,
5719172,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+MC Mining Limited",2453256,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Coal_of_Africa",2313632,2318981,https://wikirate.org/~5719172,https://wikirate.org/~2453256,
5719179,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+MC Mining Limited",4577557,"Global Reporting Initiative+Surface water withdrawals, GRI 303-3-a (formerly G4-EN8-a)+Laureen van Breen+Coal of Africa",4577388,2318981,https://wikirate.org/~5719179,https://wikirate.org/~4577557,
5719180,Global Reporting Initiative+Rainwater collected directly and stored (G4-EN8-a)+MC Mining Limited,2453261,Global_Reporting_Initiative+Rainwater_collected_directly_and_stored_G4_EN8_a+Coal_of_Africa,801523,2318981,https://wikirate.org/~5719180,https://wikirate.org/~2453261,
5719187,Global Reporting Initiative+Rainwater collected directly and stored (G4-EN8-a)+Laureen van Breen+MC Mining Limited,4578016,Global Reporting Initiative+Rainwater collected directly and stored (G4-EN8-a)+Laureen van Breen+Coal of Africa,4577999,2318981,https://wikirate.org/~5719187,https://wikirate.org/~4578016,
5719193,Global Reporting Initiative+Water Volume Recycled (G4-EN10-a)+MC Mining Limited,2453267,Global_Reporting_Initiative+Water_Volume_Recycled_G4_EN10_a+Coal_of_Africa,1821705,2318981,https://wikirate.org/~5719193,https://wikirate.org/~2453267,
5719200,Global Reporting Initiative+Water Volume Recycled (GRI 303-3)+MC Mining Limited,4017361,Global Reporting Initiative+Water Volume Recycled (GRI 303-3)+Coal of Africa,4016739,2318981,https://wikirate.org/~5719200,https://wikirate.org/~4017361,
5719304,Global Reporting Initiative+Water Recycled (%) (G4-EN10-b)+MC Mining Limited,2453283,Global_Reporting_Initiative+Water_Recycled_G4_EN10_b+Coal_of_Africa,801317,2318981,https://wikirate.org/~5719304,https://wikirate.org/~2453283,
5719311,Global Reporting Initiative+Water Recycled (%) (GRI 303-3)+MC Mining Limited,4017537,Global Reporting Initiative+Water Recycled (%) (GRI 303-3)+Coal of Africa,4017516,2318981,https://wikirate.org/~5719311,https://wikirate.org/~4017537,
5719344,Global Reporting Initiative+Waste Water Used (G4-EN8-a)+MC Mining Limited,2453238,Global_Reporting_Initiative+Waste_Water_Used_G4_EN8_a+Coal_of_Africa,801619,2318981,https://wikirate.org/~5719344,https://wikirate.org/~2453238,
5719351,Global Reporting Initiative+Waste Water Used (G4-EN8-a)+Laureen van Breen+MC Mining Limited,4577705,Global Reporting Initiative+Waste Water Used (G4-EN8-a)+Laureen van Breen+Coal of Africa,4577687,2318981,https://wikirate.org/~5719351,https://wikirate.org/~4577705,
5719398,"Global Reporting Initiative+Employees, GRI 102-8-a (formerly G4-10-a)+MC Mining Limited",2518402,"Global Reporting Initiative+Employees, GRI 102-8-a (formerly G4-10-a)+Coal of Africa",836097,2318981,https://wikirate.org/~5719398,https://wikirate.org/~2518402,
5719563,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)+MC Mining Limited",2529766,"Global Reporting Initiative+Male employees, GRI 102-8-a (formerly G4-10-a)+Coal of Africa",837254,2318981,https://wikirate.org/~5719563,https://wikirate.org/~2529766,
5719570,Global Reporting Initiative+Male employees (GRI 102-8)+MC Mining Limited,3943350,Global Reporting Initiative+Male employees (GRI 102-8)+Coal of Africa,3943220,2318981,https://wikirate.org/~5719570,https://wikirate.org/~3943350,
5719673,"Global Reporting Initiative+Female employees, GRI 102-8-a (formerly G4-10-a)+MC Mining Limited",2518278,"Global Reporting Initiative+Female employees, GRI 102-8-a (formerly G4-10-a)+Coal of Africa",837241,2318981,https://wikirate.org/~5719673,https://wikirate.org/~2518278,
5719680,"Global Reporting Initiative+Female employees, GRI 102-8-a (formerly G4-10-a)+Philipp Kuehl+MC Mining Limited",2935286,"Global Reporting Initiative+Female employees, GRI 102-8-a (formerly G4-10-a)+Philipp Kuehl+Coal of Africa",2935187,2318981,https://wikirate.org/~5719680,https://wikirate.org/~2935286,
5719681,Commons+Female Employees+MC Mining Limited,3436654,Commons+Female Employees+Coal of Africa,3436611,2318981,https://wikirate.org/~5719681,https://wikirate.org/~3436654,
5719682,WikiRate SDG Metric design+Female Workers %+MC Mining Limited,2938323,WikiRate SDG Metric design+Female Workers %+Coal of Africa,2933755,2318981,https://wikirate.org/~5719682,https://wikirate.org/~2938323,
5719683,Global Reporting Initiative+Female employees (GRI 102-8)+MC Mining Limited,3779363,Global Reporting Initiative+Female employees (GRI 102-8)+Coal of Africa,3779215,2318981,https://wikirate.org/~5719683,https://wikirate.org/~3779363,
5719949,"Global Reporting Initiative+Full-time employees, GRI 102-8-c (formerly G4-10-b)+MC Mining Limited",2518730,"Global Reporting Initiative+Full-time employees, GRI 102-8-c (formerly G4-10-b)+Coal of Africa",837454,2318981,https://wikirate.org/~5719949,https://wikirate.org/~2518730,
5719965,"Global Reporting Initiative+Part-time employees, GRI 102-8-c (formerly G4-10-b)+MC Mining Limited",2529887,"Global Reporting Initiative+Part-time employees, GRI 102-8-c (formerly G4-10-b)+Coal of Africa",837487,2318981,https://wikirate.org/~5719965,https://wikirate.org/~2529887,
5720056,"Global Reporting Initiative+Permanent employees, GRI 102-8-a (formerly G4-10-a)+MC Mining Limited",2529822,"Global Reporting Initiative+Permanent employees, GRI 102-8-a (formerly G4-10-a)+Coal of Africa",836128,2318981,https://wikirate.org/~5720056,https://wikirate.org/~2529822,
5720063,Alex H+Percentage of Permanent Employees+MC Mining Limited,3208373,Alex H+Percentage of Permanent Employees+Coal of Africa,3208244,2318981,https://wikirate.org/~5720063,https://wikirate.org/~3208373,
5720087,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)+MC Mining Limited",2529866,"Global Reporting Initiative+Temporary employees, GRI 102-8-a (formerly G4-10-a)+Coal of Africa",836163,2318981,https://wikirate.org/~5720087,https://wikirate.org/~2529866,
5720094,Richard Mills+Percentage of employees that are temporary+MC Mining Limited,2529871,Richard Mills+Percentage of employees that are temporary+Coal of Africa,979906,2318981,https://wikirate.org/~5720094,https://wikirate.org/~2529871,
5720204,Global Reporting Initiative+Collective bargaining (G4-11)+MC Mining Limited,2531171,Global Reporting Initiative+Collective bargaining G4 11+Coal of Africa,813500,2318981,https://wikirate.org/~5720204,https://wikirate.org/~2531171,
5720211,Global Reporting Initiative+Collective bargaining (GRI 102-41)+MC Mining Limited,4016505,Global Reporting Initiative+Collective bargaining (GRI 102-41)+Coal of Africa,4015884,2318981,https://wikirate.org/~5720211,https://wikirate.org/~4016505,
